Date,Type,Sub Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Root Symbol,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #,Total,Currency
2025-08-29T14:53:00+0100,Trade,Sell to Close,SELL_TO_CLOSE,ADBE  250919P00300000,Equity Option,Sold 1 ADBE 09/19/25 Put 300.00 @ 2.44,244.00,1,244.00,0.00,-0.12,100,ADBE,ADBE,9/19/25,300.0,PUT,404192167,243.88,USD
2025-08-29T14:53:00+0100,Trade,Buy to Close,BUY_TO_CLOSE,ADBE  250919P00305000,Equity Option,Bought 1 ADBE 09/19/25 Put 305.00 @ 3.01,-301.00,1,-301.00,0.00,-0.12,100,ADBE,ADBE,9/19/25,305.0,PUT,404192167,-301.12,USD
2025-08-29T14:53:00+0100,Trade,Sell to Close,SELL_TO_CLOSE,ADBE  250919C00395000,Equity Option,Sold 1 ADBE 09/19/25 Call 395.00 @ 5.64,564.00,1,564.00,0.00,-0.12,100,ADBE,ADBE,9/19/25,395.0,CALL,404192167,563.88,USD
2025-08-29T14:53:00+0100,Trade,Buy to Close,BUY_TO_CLOSE,ADBE  250919C00390000,Equity Option,Bought 1 ADBE 09/19/25 Call 390.00 @ 6.67,-667.00,1,-667.00,0.00,-0.12,100,ADBE,ADBE,9/19/25,390.0,CALL,404192167,-667.12,USD
2025-08-28T22:00:00+0100,Receive Deliver,Assignment,,SPXW  250828C06500000,Equity Option,Removal of option due to assignment,0.00,1,0.00,--,0.00,100,SPXW,SPX,8/28/25,6500.0,CALL,,0.00,USD
2025-08-28T22:00:00+0100,Receive Deliver,Cash Settled Assignment,,SPXW  250828C06500000,Equity Option,Cash settlement of SPXW  250828C06500000,-186.00,1,-186.00,--,-5.00,100,SPXW,SPX,8/28/25,6500.0,CALL,,-191.00,USD
2025-08-28T22:00:00+0100,Receive Deliver,Assignment,,SPXW  250828P06505000,Equity Option,Removal of option due to assignment,0.00,1,0.00,--,0.00,100,SPXW,SPX,8/28/25,6505.0,PUT,,0.00,USD
2025-08-28T22:00:00+0100,Receive Deliver,Cash Settled Assignment,,SPXW  250828P06505000,Equity Option,Cash settlement of SPXW  250828P06505000,-314.00,1,-314.00,--,-5.00,100,SPXW,SPX,8/28/25,6505.0,PUT,,-319.00,USD
2025-08-28T21:00:00+0100,Receive Deliver,Expiration,SELL_TO_CLOSE,SPXW  250828P06500000,Equity Option,Removal of 1.0 SPX 08/28/25 Put 6500.00 due to expiration.,0.00,1,0.00,--,0.00,100,SPXW,SPX,8/28/25,6500.0,PUT,,0.00,USD
2025-08-28T21:00:00+0100,Receive Deliver,Expiration,SELL_TO_CLOSE,SPXW  250828C06505000,Equity Option,Removal of 1.0 SPX 08/28/25 Call 6505.00 due to expiration.,0.00,1,0.00,--,0.00,100,SPXW,SPX,8/28/25,6505.0,CALL,,0.00,USD
2025-08-28T15:26:51+0100,Trade,Sell to Open,SELL_TO_OPEN,SPXW  250828P06505000,Equity Option,Sold 1 SPX 08/28/25 Put 6505.00 @ 33.35,"3,335.00",1,"3,335.00",-1.00,-0.77,100,SPXW,SPX,8/28/25,6505.0,PUT,403924899,"3,333.23",USD
2025-08-28T15:26:51+0100,Trade,Buy to Open,BUY_TO_OPEN,SPXW  250828P06500000,Equity Option,Bought 1 SPX 08/28/25 Put 6500.00 @ 28.85,"-2,885.00",1,"-2,885.00",-1.00,-0.77,100,SPXW,SPX,8/28/25,6500.0,PUT,403924899,"-2,886.77",USD
2025-08-28T14:45:54+0100,Trade,Buy to Open,BUY_TO_OPEN,SPXW  250828C06505000,Equity Option,Bought 1 SPX 08/28/25 Call 6505.00 @ 2.63,-263.00,1,-263.00,-1.00,-0.77,100,SPXW,SPX,8/28/25,6505.0,CALL,403899306,-264.77,USD
2025-08-28T14:45:54+0100,Trade,Sell to Open,SELL_TO_OPEN,SPXW  250828C06500000,Equity Option,Sold 1 SPX 08/28/25 Call 6500.00 @ 3.73,373.00,1,373.00,-1.00,-0.77,100,SPXW,SPX,8/28/25,6500.0,CALL,403899306,371.23,USD
2025-08-28T14:37:22+0100,Trade,Buy to Open,BUY_TO_OPEN,COST  250919P00932500,Equity Option,Bought 1 COST 09/19/25 Put 932.50 @ 11.26,"-1,126.00",1,"-1,126.00",-1.00,-0.12,100,COST,COST,9/19/25,932.5,PUT,403881244,"-1,127.12",USD
2025-08-28T14:37:22+0100,Trade,Sell to Open,SELL_TO_OPEN,COST  250919P00935000,Equity Option,Sold 1 COST 09/19/25 Put 935.00 @ 12.14,"1,214.00",1,"1,214.00",-1.00,-0.12,100,COST,COST,9/19/25,935.0,PUT,403881244,"1,212.88",USD
2025-08-28T14:30:10+0100,Trade,Buy to Close,BUY_TO_CLOSE,SLV   250919C00035000,Equity Option,Bought 1 SLV 09/19/25 Call 35.00 @ 1.01,-101.00,1,-101.00,0.00,-0.12,100,SLV,SLV,9/19/25,35.0,CALL,403192158,-101.12,USD
2025-08-28T14:30:10+0100,Trade,Sell to Close,SELL_TO_CLOSE,SLV   250919C00033000,Equity Option,Sold 1 SLV 09/19/25 Call 33.00 @ 2.49,249.00,1,249.00,0.00,-0.12,100,SLV,SLV,9/19/25,33.0,CALL,403192158,248.88,USD
2025-08-27T22:00:00+0100,Receive Deliver,Assignment,,SPXW  250827C06450000,Equity Option,Removal of option due to assignment,0.00,1,0.00,--,0.00,100,SPXW,SPX,8/27/25,6450.0,CALL,,0.00,USD
2025-08-27T22:00:00+0100,Receive Deliver,Cash Settled Assignment,,SPXW  250827C06450000,Equity Option,Cash settlement of SPXW  250827C06450000,"-3,140.00",1,"-3,140.00",--,-5.00,100,SPXW,SPX,8/27/25,6450.0,CALL,,"-3,145.00",USD
2025-08-27T22:00:00+0100,Receive Deliver,Exercise,,SPXW  250827C06455000,Equity Option,Removal of option due to exercise,0.00,1,0.00,--,0.00,100,SPXW,SPX,8/27/25,6455.0,CALL,,0.00,USD
2025-08-27T22:00:00+0100,Receive Deliver,Cash Settled Exercise,,SPXW  250827C06455000,Equity Option,Cash settlement of SPXW  250827C06455000,"2,640.00",1,"2,640.00",--,-5.00,100,SPXW,SPX,8/27/25,6455.0,CALL,,"2,635.00",USD
2025-08-27T21:00:00+0100,Receive Deliver,Expiration,BUY_TO_CLOSE,SPXW  250827P06455000,Equity Option,Removal of 1.0 SPX 08/27/25 Put 6455.00 due to expiration.,0.00,1,0.00,--,0.00,100,SPXW,SPX,8/27/25,6455.0,PUT,,0.00,USD
2025-08-27T21:00:00+0100,Receive Deliver,Expiration,SELL_TO_CLOSE,SPXW  250827P06450000,Equity Option,Removal of 1.0 SPX 08/27/25 Put 6450.00 due to expiration.,0.00,1,0.00,--,0.00,100,SPXW,SPX,8/27/25,6450.0,PUT,,0.00,USD
2025-08-27T16:38:37+0100,Trade,Buy to Open,BUY_TO_OPEN,ETHA  251003P00030000,Equity Option,Bought 1 ETHA 10/03/25 Put 30.00 @ 1.28,-128.00,1,-128.00,-1.00,-0.12,100,ETHA,ETHA,10/03/25,30.0,PUT,403711227,-129.12,USD
2025-08-27T16:38:37+0100,Trade,Sell to Open,SELL_TO_OPEN,ETHA  251003P00032000,Equity Option,Sold 1 ETHA 10/03/25 Put 32.00 @ 1.93,193.00,1,193.00,-1.00,-0.12,100,ETHA,ETHA,10/03/25,32.0,PUT,403711227,191.88,USD
2025-08-27T15:28:59+0100,Trade,Sell to Open,SELL_TO_OPEN,SPXW  250827C06450000,Equity Option,Sold 1 SPX 08/27/25 Call 6450.00 @ 25.72,"2,572.00",1,"2,572.00",-1.00,-0.77,100,SPXW,SPX,8/27/25,6450.0,CALL,403671654,"2,570.23",USD
2025-08-27T15:28:59+0100,Trade,Buy to Open,BUY_TO_OPEN,SPXW  250827C06455000,Equity Option,Bought 1 SPX 08/27/25 Call 6455.00 @ 21.22,"-2,122.00",1,"-2,122.00",-1.00,-0.77,100,SPXW,SPX,8/27/25,6455.0,CALL,403671654,"-2,123.77",USD
2025-08-27T15:06:07+0100,Trade,Buy to Open,BUY_TO_OPEN,SPXW  250827P06450000,Equity Option,Bought 1 SPX 08/27/25 Put 6450.00 @ 2.35,-235.00,1,-235.00,-1.00,-0.77,100,SPXW,SPX,8/27/25,6450.0,PUT,403651900,-236.77,USD
2025-08-27T15:06:07+0100,Trade,Sell to Open,SELL_TO_OPEN,SPXW  250827P06455000,Equity Option,Sold 1 SPX 08/27/25 Put 6455.00 @ 3.15,315.00,1,315.00,-1.00,-0.77,100,SPXW,SPX,8/27/25,6455.0,PUT,403651900,313.23,USD
2025-08-26T17:15:48+0100,Trade,Sell to Close,SELL_TO_CLOSE,SPXW  250826C06450000,Equity Option,Sold 1 SPX 08/26/25 Call 6450.00 @ 3.84,384.00,1,384.00,0.00,-0.77,100,SPXW,SPX,8/26/25,6450.0,CALL,403404806,383.23,USD
2025-08-26T17:15:48+0100,Trade,Buy to Close,BUY_TO_CLOSE,SPXW  250826C06445000,Equity Option,Bought 1 SPX 08/26/25 Call 6445.00 @ 6.59,-659.00,1,-659.00,0.00,-0.77,100,SPXW,SPX,8/26/25,6445.0,CALL,403404806,-659.77,USD
2025-08-26T14:48:03+0100,Trade,Sell to Open,SELL_TO_OPEN,SPXW  250826C06445000,Equity Option,Sold 1 SPX 08/26/25 Call 6445.00 @ 4.35,435.00,1,435.00,-1.00,-0.77,100,SPXW,SPX,8/26/25,6445.0,CALL,403404012,433.23,USD
2025-08-26T14:48:03+0100,Trade,Buy to Open,BUY_TO_OPEN,SPXW  250826C06450000,Equity Option,Bought 1 SPX 08/26/25 Call 6450.00 @ 2.95,-295.00,1,-295.00,-1.00,-0.77,100,SPXW,SPX,8/26/25,6450.0,CALL,403404012,-296.77,USD
2025-08-25T15:04:43+0100,Trade,Sell to Close,SELL_TO_CLOSE,GOOGL 250919P00185000,Equity Option,Sold 1 GOOGL 09/19/25 Put 185.00 @ 0.93,93.00,1,93.00,0.00,-0.12,100,GOOGL,GOOGL,9/19/25,185.0,PUT,401609298,92.88,USD
2025-08-25T15:04:43+0100,Trade,Buy to Close,BUY_TO_CLOSE,GOOGL 250919P00190000,Equity Option,Bought 1 GOOGL 09/19/25 Put 190.00 @ 1.43,-143.00,1,-143.00,0.00,-0.12,100,GOOGL,GOOGL,9/19/25,190.0,PUT,401609298,-143.12,USD
2025-08-25T14:33:51+0100,Trade,Sell to Close,SELL_TO_CLOSE,XSP   250829P00638000,Equity Option,Sold 1 XSP 08/29/25 Put 638.00 @ 1.45,145.00,1,145.00,0.00,-0.12,100,XSP,XSP,8/29/25,638.0,PUT,403143067,144.88,USD
2025-08-25T14:33:51+0100,Trade,Buy to Close,BUY_TO_CLOSE,XSP   250829P00637000,Equity Option,Bought 2 XSP 08/29/25 Put 637.00 @ 1.28,-256.00,2,-128.00,0.00,-0.25,100,XSP,XSP,8/29/25,637.0,PUT,403143067,-256.25,USD
2025-08-25T14:33:51+0100,Trade,Sell to Close,SELL_TO_CLOSE,XSP   250829P00634000,Equity Option,Sold 1 XSP 08/29/25 Put 634.00 @ 0.86,86.00,1,86.00,0.00,-0.12,100,XSP,XSP,8/29/25,634.0,PUT,403143067,85.88,USD
2025-08-25T14:30:01+0100,Trade,Sell to Close,SELL_TO_CLOSE,GLD   250919C00335000,Equity Option,Sold 1 GLD 09/19/25 Call 335.00 @ 0.22,22.00,1,22.00,0.00,-0.12,100,GLD,GLD,9/19/25,335.0,CALL,402859352,21.88,USD
2025-08-25T14:30:01+0100,Trade,Buy to Close,BUY_TO_CLOSE,GLD   250919C00329000,Equity Option,Bought 1 GLD 09/19/25 Call 329.00 @ 0.47,-47.00,1,-47.00,0.00,-0.12,100,GLD,GLD,9/19/25,329.0,CALL,402859352,-47.12,USD
2025-08-25T14:30:01+0100,Trade,Sell to Close,SELL_TO_CLOSE,GLD   250919P00298000,Equity Option,Sold 1 GLD 09/19/25 Put 298.00 @ 0.71,71.00,1,71.00,0.00,-0.12,100,GLD,GLD,9/19/25,298.0,PUT,402859352,70.88,USD
2025-08-25T14:30:01+0100,Trade,Buy to Close,BUY_TO_CLOSE,GLD   250919P00300000,Equity Option,Bought 1 GLD 09/19/25 Put 300.00 @ 1.01,-101.00,1,-101.00,0.00,-0.12,100,GLD,GLD,9/19/25,300.0,PUT,402859352,-101.12,USD
2025-08-23T19:42:50+0100,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,0.05,0,,--,0.00,,,,,,,,0.05,USD
2025-08-22T22:00:00+0100,Receive Deliver,Assignment,,SPXW  250822C06380000,Equity Option,Removal of option due to assignment,0.00,1,0.00,--,0.00,100,SPXW,SPX,8/22/25,6380.0,CALL,,0.00,USD
2025-08-22T22:00:00+0100,Receive Deliver,Cash Settled Assignment,,SPXW  250822C06380000,Equity Option,Cash settlement of SPXW  250822C06380000,"-8,691.00",1,"-8,691.00",--,-5.00,100,SPXW,SPX,8/22/25,6380.0,CALL,,"-8,696.00",USD
2025-08-22T22:00:00+0100,Receive Deliver,Exercise,,SPXW  250822C06385000,Equity Option,Removal of option due to exercise,0.00,1,0.00,--,0.00,100,SPXW,SPX,8/22/25,6385.0,CALL,,0.00,USD
2025-08-22T22:00:00+0100,Receive Deliver,Cash Settled Exercise,,SPXW  250822C06385000,Equity Option,Cash settlement of SPXW  250822C06385000,"8,191.00",1,"8,191.00",--,-5.00,100,SPXW,SPX,8/22/25,6385.0,CALL,,"8,186.00",USD
2025-08-22T21:00:00+0100,Receive Deliver,Expiration,BUY_TO_CLOSE,SPXW  250822P06385000,Equity Option,Removal of 1.0 SPX 08/22/25 Put 6385.00 due to expiration.,0.00,1,0.00,--,0.00,100,SPXW,SPX,8/22/25,6385.0,PUT,,0.00,USD
2025-08-22T21:00:00+0100,Receive Deliver,Expiration,SELL_TO_CLOSE,SPXW  250822P06380000,Equity Option,Removal of 1.0 SPX 08/22/25 Put 6380.00 due to expiration.,0.00,1,0.00,--,0.00,100,SPXW,SPX,8/22/25,6380.0,PUT,,0.00,USD
2025-08-22T15:02:07+0100,Trade,Buy to Open,BUY_TO_OPEN,SPXW  250822C06385000,Equity Option,Bought 1 SPX 08/22/25 Call 6385.00 @ 69.66,"-6,966.00",1,"-6,966.00",-1.00,-0.77,100,SPXW,SPX,8/22/25,6385.0,CALL,402844187,"-6,967.77",USD
2025-08-22T15:02:07+0100,Trade,Sell to Open,SELL_TO_OPEN,SPXW  250822C06380000,Equity Option,Sold 1 SPX 08/22/25 Call 6380.00 @ 73.66,"7,366.00",1,"7,366.00",-1.00,-0.77,100,SPXW,SPX,8/22/25,6380.0,CALL,402844187,"7,364.23",USD
2025-08-22T14:57:38+0100,Trade,Buy to Open,BUY_TO_OPEN,XSP   250829P00638000,Equity Option,Bought 1 XSP 08/29/25 Put 638.00 @ 4.25,-425.00,1,-425.00,-1.00,-0.12,100,XSP,XSP,8/29/25,638.0,PUT,402820606,-426.12,USD
2025-08-22T14:57:38+0100,Trade,Sell to Open,SELL_TO_OPEN,XSP   250829P00637000,Equity Option,Sold 2 XSP 08/29/25 Put 637.00 @ 3.92,784.00,2,392.00,-2.00,-0.26,100,XSP,XSP,8/29/25,637.0,PUT,402820606,781.74,USD
2025-08-22T14:57:38+0100,Trade,Buy to Open,BUY_TO_OPEN,XSP   250829P00634000,Equity Option,Bought 1 XSP 08/29/25 Put 634.00 @ 3.09,-309.00,1,-309.00,-1.00,-0.12,100,XSP,XSP,8/29/25,634.0,PUT,402820606,-310.12,USD
2025-08-22T14:45:32+0100,Trade,Sell to Open,SELL_TO_OPEN,SPXW  250822P06385000,Equity Option,Sold 1 SPX 08/22/25 Put 6385.00 @ 15.82,"1,582.00",1,"1,582.00",-1.00,-0.77,100,SPXW,SPX,8/22/25,6385.0,PUT,402825141,"1,580.23",USD
2025-08-22T14:45:32+0100,Trade,Buy to Open,BUY_TO_OPEN,SPXW  250822P06380000,Equity Option,Bought 1 SPX 08/22/25 Put 6380.00 @ 14.47,"-1,447.00",1,"-1,447.00",-1.00,-0.77,100,SPXW,SPX,8/22/25,6380.0,PUT,402825141,"-1,448.77",USD
2025-08-22T14:38:06+0100,Trade,Sell to Close,SELL_TO_CLOSE,XSP   250826C00646000,Equity Option,Sold 1 XSP 08/26/25 Call 646.00 @ 0.84,84.00,1,84.00,0.00,-0.12,100,XSP,XSP,8/26/25,646.0,CALL,402815928,83.88,USD
2025-08-22T14:38:06+0100,Trade,Buy to Close,BUY_TO_CLOSE,XSP   250826C00643000,Equity Option,Bought 2 XSP 08/26/25 Call 643.00 @ 1.90,-380.00,2,-190.00,0.00,-0.25,100,XSP,XSP,8/26/25,643.0,CALL,402815928,-380.25,USD
2025-08-22T14:38:06+0100,Trade,Sell to Close,SELL_TO_CLOSE,XSP   250826C00642000,Equity Option,Sold 1 XSP 08/26/25 Call 642.00 @ 2.36,236.00,1,236.00,0.00,-0.12,100,XSP,XSP,8/26/25,642.0,CALL,402815928,235.88,USD
2025-08-21T22:00:00+0100,Receive Deliver,Assignment,,SPXW  250821P06385000,Equity Option,Removal of option due to assignment,0.00,1,0.00,--,0.00,100,SPXW,SPX,8/21/25,6385.0,PUT,,0.00,USD
2025-08-21T22:00:00+0100,Receive Deliver,Cash Settled Assignment,,SPXW  250821P06385000,Equity Option,Cash settlement of SPXW  250821P06385000,"-1,483.00",1,"-1,483.00",--,-5.00,100,SPXW,SPX,8/21/25,6385.0,PUT,,"-1,488.00",USD
2025-08-21T22:00:00+0100,Receive Deliver,Exercise,,SPXW  250821P06390000,Equity Option,Removal of option due to exercise,0.00,1,0.00,--,0.00,100,SPXW,SPX,8/21/25,6390.0,PUT,,0.00,USD
2025-08-21T22:00:00+0100,Receive Deliver,Cash Settled Exercise,,SPXW  250821P06390000,Equity Option,Cash settlement of SPXW  250821P06390000,"1,983.00",1,"1,983.00",--,-5.00,100,SPXW,SPX,8/21/25,6390.0,PUT,,"1,978.00",USD
2025-08-21T21:00:00+0100,Receive Deliver,Expiration,BUY_TO_CLOSE,SPXW  250821C06390000,Equity Option,Removal of 1.0 SPX 08/21/25 Call 6390.00 due to expiration.,0.00,1,0.00,--,0.00,100,SPXW,SPX,8/21/25,6390.0,CALL,,0.00,USD
2025-08-21T21:00:00+0100,Receive Deliver,Expiration,SELL_TO_CLOSE,SPXW  250821C06385000,Equity Option,Removal of 1.0 SPX 08/21/25 Call 6385.00 due to expiration.,0.00,1,0.00,--,0.00,100,SPXW,SPX,8/21/25,6385.0,CALL,,0.00,USD
2025-08-21T16:22:52+0100,Trade,Sell to Open,SELL_TO_OPEN,SPXW  250821C06390000,Equity Option,Sold 1 SPX 08/21/25 Call 6390.00 @ 4.95,495.00,1,495.00,-1.00,-0.77,100,SPXW,SPX,8/21/25,6390.0,CALL,402660467,493.23,USD
2025-08-21T16:22:52+0100,Trade,Buy to Open,BUY_TO_OPEN,SPXW  250821C06385000,Equity Option,Bought 1 SPX 08/21/25 Call 6385.00 @ 6.85,-685.00,1,-685.00,-1.00,-0.77,100,SPXW,SPX,8/21/25,6385.0,CALL,402660467,-686.77,USD
2025-08-21T16:20:16+0100,Trade,Sell to Close,SELL_TO_CLOSE,SPXW  250821C06390000,Equity Option,Sold 1 SPX 08/21/25 Call 6390.00 @ 5.01,501.00,1,501.00,0.00,-0.77,100,SPXW,SPX,8/21/25,6390.0,CALL,402659304,500.23,USD
2025-08-21T16:20:16+0100,Trade,Buy to Close,BUY_TO_CLOSE,SPXW  250821C06385000,Equity Option,Bought 1 SPX 08/21/25 Call 6385.00 @ 6.96,-696.00,1,-696.00,0.00,-0.77,100,SPXW,SPX,8/21/25,6385.0,CALL,402659304,-696.77,USD
2025-08-21T15:13:12+0100,Trade,Buy to Open,BUY_TO_OPEN,SPXW  250821P06390000,Equity Option,Bought 1 SPX 08/21/25 Put 6390.00 @ 14.65,"-1,465.00",1,"-1,465.00",-1.00,-0.77,100,SPXW,SPX,8/21/25,6390.0,PUT,402617376,"-1,466.77",USD
2025-08-21T15:13:12+0100,Trade,Sell to Open,SELL_TO_OPEN,SPXW  250821P06385000,Equity Option,Sold 1 SPX 08/21/25 Put 6385.00 @ 12.35,"1,235.00",1,"1,235.00",-1.00,-0.77,100,SPXW,SPX,8/21/25,6385.0,PUT,402617376,"1,233.23",USD
2025-08-21T14:45:33+0100,Trade,Sell to Open,SELL_TO_OPEN,SPXW  250821C06385000,Equity Option,Sold 1 SPX 08/21/25 Call 6385.00 @ 6.60,660.00,1,660.00,-1.00,-0.77,100,SPXW,SPX,8/21/25,6385.0,CALL,402590753,658.23,USD
2025-08-21T14:45:33+0100,Trade,Buy to Open,BUY_TO_OPEN,SPXW  250821C06390000,Equity Option,Bought 1 SPX 08/21/25 Call 6390.00 @ 5.25,-525.00,1,-525.00,-1.00,-0.77,100,SPXW,SPX,8/21/25,6390.0,CALL,402590753,-526.77,USD
2025-08-20T22:00:00+0100,Receive Deliver,Exercise,,SPXW  250820P06410000,Equity Option,Removal of option due to exercise,0.00,1,0.00,--,0.00,100,SPXW,SPX,8/20/25,6410.0,PUT,,0.00,USD
2025-08-20T22:00:00+0100,Receive Deliver,Cash Settled Exercise,,SPXW  250820P06410000,Equity Option,Cash settlement of SPXW  250820P06410000,"1,422.00",1,"1,422.00",--,-5.00,100,SPXW,SPX,8/20/25,6410.0,PUT,,"1,417.00",USD
2025-08-20T22:00:00+0100,Receive Deliver,Assignment,,SPXW  250820P06415000,Equity Option,Removal of option due to assignment,0.00,1,0.00,--,0.00,100,SPXW,SPX,8/20/25,6415.0,PUT,,0.00,USD
2025-08-20T22:00:00+0100,Receive Deliver,Cash Settled Assignment,,SPXW  250820P06415000,Equity Option,Cash settlement of SPXW  250820P06415000,"-1,922.00",1,"-1,922.00",--,-5.00,100,SPXW,SPX,8/20/25,6415.0,PUT,,"-1,927.00",USD
2025-08-20T22:00:00+0100,Receive Deliver,Assignment,,XSP   250820C00637000,Equity Option,Removal of option due to assignment,0.00,2,0.00,--,0.00,100,XSP,XSP,8/20/25,637.0,CALL,,0.00,USD
2025-08-20T22:00:00+0100,Receive Deliver,Cash Settled Assignment,,XSP   250820C00637000,Equity Option,Cash settlement of XSP   250820C00637000,-516.00,2,-258.00,--,-5.00,100,XSP,XSP,8/20/25,637.0,CALL,,-521.00,USD
2025-08-20T22:00:00+0100,Receive Deliver,Exercise,,XSP   250820C00638000,Equity Option,Removal of option due to exercise,0.00,2,0.00,--,0.00,100,XSP,XSP,8/20/25,638.0,CALL,,0.00,USD
2025-08-20T22:00:00+0100,Receive Deliver,Cash Settled Exercise,,XSP   250820C00638000,Equity Option,Cash settlement of XSP   250820C00638000,316.00,2,158.00,--,-5.00,100,XSP,XSP,8/20/25,638.0,CALL,,311.00,USD
2025-08-20T21:00:00+0100,Receive Deliver,Expiration,BUY_TO_CLOSE,SPXW  250820C06410000,Equity Option,Removal of 1.0 SPX 08/20/25 Call 6410.00 due to expiration.,0.00,1,0.00,--,0.00,100,SPXW,SPX,8/20/25,6410.0,CALL,,0.00,USD
2025-08-20T21:00:00+0100,Receive Deliver,Expiration,SELL_TO_CLOSE,SPXW  250820C06415000,Equity Option,Removal of 1.0 SPX 08/20/25 Call 6415.00 due to expiration.,0.00,1,0.00,--,0.00,100,SPXW,SPX,8/20/25,6415.0,CALL,,0.00,USD
2025-08-20T18:14:50+0100,Trade,Sell to Open,SELL_TO_OPEN,PLTR  251017P00140000,Equity Option,Sold 1 PLTR 10/17/25 Put 140.00 @ 7.70,770.00,1,770.00,-1.00,-0.12,100,PLTR,PLTR,10/17/25,140.0,PUT,402457259,768.88,USD
2025-08-20T18:14:50+0100,Trade,Buy to Open,BUY_TO_OPEN,PLTR  251017P00135000,Equity Option,Bought 1 PLTR 10/17/25 Put 135.00 @ 6.20,-620.00,1,-620.00,-1.00,-0.12,100,PLTR,PLTR,10/17/25,135.0,PUT,402457259,-621.12,USD
2025-08-20T15:41:37+0100,Trade,Sell to Open,SELL_TO_OPEN,XSP   250820C00637000,Equity Option,Sold 2 XSP 08/20/25 Call 637.00 @ 0.53,106.00,2,53.00,-2.00,-0.26,100,XSP,XSP,8/20/25,637.0,CALL,402379484,103.74,USD
2025-08-20T15:41:37+0100,Trade,Buy to Open,BUY_TO_OPEN,XSP   250820C00638000,Equity Option,Bought 2 XSP 08/20/25 Call 638.00 @ 0.30,-60.00,2,-30.00,-2.00,-0.25,100,XSP,XSP,8/20/25,638.0,CALL,402379484,-62.25,USD
2025-08-20T14:53:58+0100,Trade,Buy to Open,BUY_TO_OPEN,SPXW  250820P06410000,Equity Option,Bought 1 SPX 08/20/25 Put 6410.00 @ 38.45,"-3,845.00",1,"-3,845.00",-1.00,-0.77,100,SPXW,SPX,8/20/25,6410.0,PUT,402324057,"-3,846.77",USD
2025-08-20T14:53:58+0100,Trade,Sell to Open,SELL_TO_OPEN,SPXW  250820P06415000,Equity Option,Sold 1 SPX 08/20/25 Put 6415.00 @ 42.70,"4,270.00",1,"4,270.00",-1.00,-0.77,100,SPXW,SPX,8/20/25,6415.0,PUT,402324057,"4,268.23",USD
2025-08-20T14:45:41+0100,Trade,Buy to Open,BUY_TO_OPEN,SPXW  250820C06415000,Equity Option,Bought 1 SPX 08/20/25 Call 6415.00 @ 4.42,-442.00,1,-442.00,-1.00,-0.77,100,SPXW,SPX,8/20/25,6415.0,CALL,402310071,-443.77,USD
2025-08-20T14:45:41+0100,Trade,Sell to Open,SELL_TO_OPEN,SPXW  250820C06410000,Equity Option,Sold 1 SPX 08/20/25 Call 6410.00 @ 5.97,597.00,1,597.00,-1.00,-0.77,100,SPXW,SPX,8/20/25,6410.0,CALL,402310071,595.23,USD
2025-08-19T19:38:05+0100,Trade,Sell to Open,SELL_TO_OPEN,XSP   250826C00643000,Equity Option,Sold 2 XSP 08/26/25 Call 643.00 @ 2.94,588.00,2,294.00,-2.00,-0.26,100,XSP,XSP,8/26/25,643.0,CALL,402215501,585.74,USD
2025-08-19T19:38:05+0100,Trade,Buy to Open,BUY_TO_OPEN,XSP   250826C00646000,Equity Option,Bought 1 XSP 08/26/25 Call 646.00 @ 1.70,-170.00,1,-170.00,-1.00,-0.12,100,XSP,XSP,8/26/25,646.0,CALL,402215501,-171.12,USD
2025-08-19T19:38:05+0100,Trade,Buy to Open,BUY_TO_OPEN,XSP   250826C00642000,Equity Option,Bought 1 XSP 08/26/25 Call 642.00 @ 3.45,-345.00,1,-345.00,-1.00,-0.12,100,XSP,XSP,8/26/25,642.0,CALL,402215501,-346.12,USD
2025-08-19T15:42:11+0100,Trade,Buy to Close,BUY_TO_CLOSE,SPXW  250819P06440000,Equity Option,Bought 1 SPX 08/19/25 Put 6440.00 @ 8.23,-823.00,1,-823.00,0.00,-0.77,100,SPXW,SPX,8/19/25,6440.0,PUT,402090531,-823.77,USD
2025-08-19T15:42:11+0100,Trade,Sell to Close,SELL_TO_CLOSE,SPXW  250819P06435000,Equity Option,Sold 1 SPX 08/19/25 Put 6435.00 @ 6.13,613.00,1,613.00,0.00,-0.77,100,SPXW,SPX,8/19/25,6435.0,PUT,402090531,612.23,USD
2025-08-19T15:08:06+0100,Trade,Sell to Open,SELL_TO_OPEN,SPXW  250819P06440000,Equity Option,Sold 1 SPX 08/19/25 Put 6440.00 @ 3.67,367.00,1,367.00,-1.00,-0.77,100,SPXW,SPX,8/19/25,6440.0,PUT,402057331,365.23,USD
2025-08-19T15:08:06+0100,Trade,Buy to Open,BUY_TO_OPEN,SPXW  250819P06435000,Equity Option,Bought 1 SPX 08/19/25 Put 6435.00 @ 2.67,-267.00,1,-267.00,-1.00,-0.77,100,SPXW,SPX,8/19/25,6435.0,PUT,402057331,-268.77,USD
2025-08-18T22:00:00+0100,Money Movement,Credit Interest,,,,INTEREST ON CREDIT BALANCE,0.01,0,,--,0.00,,,,,,,,0.01,USD
